,exchangeRate,istVol,marketValue,negotiableValue,profitRate,trdAmt,trdTm,trdVol,searchDate
1065,0.6916,730,28112.22,7899.94,36.47,54.84,48.64,67408.56,2003-06-25
1066,0.9425,731,28363.24,7962.37,36.81,77.71,70.14,91929.52,2003-06-26
1067,0.7809999999999999,732,28042.23,7868.19,36.37,63.64,62.45,76284.3,2003-06-27
1068,0.5837,732,27832.56,7818.8,36.11,46.73,44.69,57014.38,2003-06-30
1069,0.6682,732,27810.61,7810.49,36.08,53.87,51.25,65274.76,2003-07-01
1070,0.6823,732,28091.99,7873.55,36.46,55.62,54.69,66655.1,2003-07-02
1071,0.6568,733,28212.14,7904.91,36.5,58.43,52.45,64219.31,2003-07-03
1072,0.6356,734,28135.53,7885.54,36.43,54.7,52.78,62193.19,2003-07-04
1073,0.6024,734,28161.71,7886.96,36.45,51.72,50.51,59025.7,2003-07-07
1074,0.6688,734,28379.08,7954.84,36.7,54.79,53.09,65647.0,2003-07-08
1075,0.5538,734,28213.04,7906.46,36.48,46.48,47.1,54368.74,2003-07-09
1076,1.3366,735,28735.57,8034.66,37.19,109.13,97.22,131258.51,2003-07-10
1077,0.8736,736,28740.96,8050.93,37.08,78.12,74.5,85934.46,2003-07-11
1078,0.611,736,28561.1,7996.96,36.88,54.78,56.77,60103.64,2003-07-14
1079,0.7077,736,28674.73,8023.9,37.01,62.11,64.18,69709.02,2003-07-15
1080,0.7053,736,28753.6,8049.31,37.1,59.97,58.24,69465.55,2003-07-16
1081,1.2513,737,28887.04,8058.76,37.32,105.33,99.2,123321.85,2003-07-17
1082,1.1218,737,28345.43,7936.45,36.58,93.68,95.8,110792.53,2003-07-18
1083,1.0005,738,28150.64,7872.17,36.31,80.75,86.72,98938.55,2003-07-21
1084,0.8809,738,28194.1,7896.12,36.36,74.38,69.9,87118.81,2003-07-22
1085,0.6829,738,28238.63,7921.03,36.46,57.4,58.2,67539.47,2003-07-23
1086,0.6493,739,28109.69,7878.23,36.24,52.78,56.39,64293.5,2003-07-24
1087,1.4345,740,27895.35,7832.87,35.79,91.14,123.3,143466.77,2003-07-25
1088,0.6436,740,27753.74,7789.97,35.62,48.5,54.51,64372.68,2003-07-28
1089,0.5402,740,27887.52,7828.87,35.79,42.75,45.57,54027.71,2003-07-29
1090,0.6462,740,27933.38,7833.46,35.85,47.55,47.47,64630.21,2003-07-30
1091,0.5475,741,27902.85,7844.21,35.78,43.84,47.71,54849.77,2003-07-31
1092,0.6146,742,27926.06,7860.95,35.76,50.99,58.77,61599.63,2003-08-01
1093,0.7271,742,28257.2,7953.19,36.19,60.78,68.64,72874.78,2003-08-04
1094,0.5565,742,28258.16,7954.81,36.19,46.13,52.66,55778.8,2003-08-05
1095,0.5413,742,28105.04,7919.8,35.97,44.1,51.09,54257.3,2003-08-06
1096,0.5556,743,28133.4,7918.64,36.0,45.48,51.63,55698.82,2003-08-07
1097,0.6955,744,27895.59,7855.18,35.55,55.31,66.98,69917.93,2003-08-08
1098,0.4307,744,27962.11,7875.67,35.63,35.51,43.58,43299.24,2003-08-11
1099,0.3925,744,28053.02,7902.38,35.75,33.08,38.27,39457.39,2003-08-12
1100,0.4589,744,27798.04,7822.69,35.43,37.85,44.11,46131.78,2003-08-13
1101,0.6871,745,27610.16,7783.05,35.18,59.57,66.89,69144.27,2003-08-14
1102,0.6473,746,27525.42,7771.73,35.04,54.33,59.93,65221.41,2003-08-15
1103,0.4588,746,27444.55,7748.82,34.94,36.46,41.74,46225.33,2003-08-18
1104,0.4405,746,27532.87,7772.03,35.05,36.53,39.81,44379.64,2003-08-19
1105,0.5073,746,27388.57,7740.6,34.86,41.01,44.94,51117.63,2003-08-20
1106,0.5548,747,27419.03,7751.41,34.83,43.85,47.04,56008.13,2003-08-21
1107,0.4824,748,27387.11,7742.06,34.76,41.32,46.32,48721.67,2003-08-22
1108,0.5427,748,27069.82,7644.0,34.36,44.65,52.18,54815.52,2003-08-25
1109,0.4761,748,27124.17,7659.03,34.42,38.87,45.85,48090.16,2003-08-26
1110,0.4305,748,27127.02,7652.03,34.42,35.51,42.39,43483.85,2003-08-27
1111,0.461,749,26950.4,7600.06,34.2,40.29,46.94,46582.81,2003-08-28
1112,0.5533,750,27083.36,7642.52,34.37,46.05,53.53,55986.26,2003-08-29
1113,0.8675,750,27611.68,7798.25,35.04,74.37,76.53,87770.47,2003-09-01
1114,0.8682,750,27548.58,7788.28,34.96,81.71,83.67,87843.47,2003-09-02
1115,0.7168,751,27581.88,7808.38,34.98,63.9,74.08,72562.15,2003-09-03
1116,0.7092,751,27575.87,7801.28,34.97,60.05,69.57,71790.72,2003-09-04
1117,0.7854,752,27287.58,7728.56,34.59,68.16,76.7,79575.07,2003-09-05
1118,0.59,752,27186.32,7704.03,34.45,49.08,55.88,59800.31,2003-09-08
1119,0.609,752,27074.98,7676.56,34.3,48.76,48.57,61724.0,2003-09-09
1120,0.4932,752,27133.89,7695.46,34.38,41.95,45.36,50004.48,2003-09-10
1121,0.4264,752,27148.54,7690.76,34.4,36.79,39.9,43232.73,2003-09-11
1122,0.9764,753,27059.82,7662.81,33.99,76.96,94.8,99972.36,2003-09-12
1123,0.6843,754,26851.83,7595.34,33.72,54.63,62.83,70173.76,2003-09-15
1124,0.6409999999999999,754,27013.48,7647.85,33.91,51.29,53.9,65726.82,2003-09-16
1125,0.5993,754,26700.86,7562.05,33.51,46.59,48.89,61453.93,2003-09-17
1126,0.5585,755,26717.76,7568.41,33.52,44.32,51.23,57288.18,2003-09-18
1127,0.5285,755,26735.2,7577.57,33.53,41.76,49.18,54235.55,2003-09-19
1128,0.4708,754,26541.9,7541.61,33.28,38.75,42.92,48301.33,2003-09-22
1129,0.5714,754,26715.89,7592.99,33.5,46.05,46.95,58667.1,2003-09-23
1130,0.5657,755,26799.01,7620.95,33.6,45.31,50.0,58098.5,2003-09-24
1131,0.4568,755,26453.84,7518.71,33.18,37.53,43.55,46920.33,2003-09-25
1132,0.4389,755,26348.06,7479.62,33.05,36.42,43.2,45080.02,2003-09-26
1133,0.4699,755,26043.21,7382.99,32.68,37.31,42.33,48258.34,2003-09-29
1134,0.5807,756,26282.55,7443.32,32.97,44.75,50.04,59673.69,2003-09-30
1135,0.4097,756,26370.58,7463.99,33.08,29.64,37.11,42107.84,2003-10-08
1136,0.5288,757,26324.99,7458.87,33.01,36.3,39.0,54499.66,2003-10-09
1137,1.1521,758,26991.44,7636.27,33.85,82.7,82.8,118816.26,2003-10-10
1138,0.7874,758,26910.25,7610.0,33.74,59.65,64.51,81207.11,2003-10-13
1139,0.5894,758,26684.77,7551.9,33.46,44.11,49.08,60787.6,2003-10-14
1140,0.616,758,26588.11,7522.89,33.33,46.2,51.43,63545.22,2003-10-15
1141,0.5505,759,26265.39,7433.03,32.92,43.89,50.64,56816.55,2003-10-16
1142,0.4978,759,26364.05,7452.83,33.04,38.28,41.69,51379.51,2003-10-17
1143,0.5078,759,26142.85,7380.33,32.77,37.04,42.87,52413.47,2003-10-20
1144,0.6759999999999999,760,26207.12,7382.7,32.9,47.45,52.84,69831.47,2003-10-21
1145,1.4215,760,26892.54,7566.95,33.71,102.3,95.45,147217.6,2003-10-22
1146,0.9471,760,26675.05,7499.63,33.44,70.14,72.09,98117.98,2003-10-23
1147,0.8362,760,26585.27,7463.17,33.35,61.62,67.58,86641.71,2003-10-24
1148,0.7581,760,26346.72,7382.34,33.07,57.35,63.8,78568.93,2003-10-27
1149,0.9572,760,26325.15,7348.33,33.07,66.93,69.05,99200.7,2003-10-28
1150,1.2351,761,26278.08,7290.31,32.84,92.21,101.73,128370.01,2003-10-29
1151,0.8133,761,25947.54,7202.66,32.44,58.19,65.43,84527.55,2003-10-30
1152,0.9073,761,26012.76,7225.34,32.51,63.19,64.31,94306.11,2003-10-31
1153,0.8958,761,26297.64,7285.87,32.87,61.67,61.79,93123.75,2003-11-03
1154,2.1835,761,26800.97,7406.31,33.51,151.81,131.03,226979.27,2003-11-04
1155,1.3326,761,26690.19,7340.3,33.4,89.9,90.93,138529.2,2003-11-05
1156,1.5019999999999998,762,26155.13,7174.3,32.73,103.49,109.63,156302.7,2003-11-06
1157,1.3366,762,25740.26,7079.03,32.2,90.96,98.32,139089.29,2003-11-07
1158,0.7645,763,25851.82,7088.8,32.34,53.71,60.77,79574.48,2003-11-10
1159,0.8467,763,25915.56,7104.11,32.41,57.94,60.18,88132.83,2003-11-11
1160,0.8912,763,25413.85,6979.04,31.78,60.78,64.78,92759.98,2003-11-12
1161,0.7812,763,25449.04,7000.43,31.81,53.41,59.98,81313.05,2003-11-13
1162,0.7064,763,25673.9,7063.82,32.1,48.58,54.56,73526.95,2003-11-14
1163,0.5526,763,25590.09,7042.1,32.03,38.48,47.48,57518.95,2003-11-17
1164,1.376,764,25732.16,7035.53,32.01,92.55,113.61,145126.11,2003-11-18
1165,0.951,764,26170.32,7160.44,32.55,66.76,80.37,100298.14,2003-11-19
1166,1.8966,764,26909.75,7388.38,33.46,130.92,152.35,200031.86,2003-11-20
1167,1.8823,764,26616.53,7290.65,33.1,131.0,148.9,198575.03,2003-11-21
1168,1.7246,764,27457.23,7520.89,34.16,122.16,129.25,182093.1,2003-11-24
1169,2.3594,764,27545.73,7561.54,34.25,173.6,186.6,249124.3,2003-11-25
1170,1.5582,764,27615.99,7581.27,34.34,114.0,129.38,164523.55,2003-11-26
1171,1.3994,765,27173.37,7454.48,33.79,101.3,115.83,147799.05,2003-11-27
1172,1.1245,765,27333.16,7497.67,34.0,83.9,93.11,118765.12,2003-11-28
1173,1.6962,765,28032.35,7667.39,34.88,124.77,120.46,179153.31,2003-12-01
1174,1.8254,765,28084.87,7674.79,34.94,132.48,137.41,192789.44,2003-12-02
1175,2.0027,766,28287.15,7712.17,35.19,146.52,141.84,211737.51,2003-12-03
1176,1.7126,766,28442.78,7755.7,35.39,132.78,131.43,181067.34,2003-12-04
1177,1.3949,766,28422.22,7764.08,35.34,105.33,110.05,147471.66,2003-12-05
1178,1.2389,766,28137.43,7673.48,34.98,91.07,88.92,130981.78,2003-12-08
1179,1.0119,766,28272.25,7700.57,35.16,77.74,78.02,106980.39,2003-12-09
1180,1.8706,767,28794.27,7807.32,35.81,141.45,121.49,197843.43,2003-12-10
1181,1.7249,767,28809.97,7809.46,35.83,136.57,126.35,182471.34,2003-12-11
1182,1.3723,767,28826.16,7804.55,35.85,107.32,105.12,145171.27,2003-12-12
1183,1.0336,767,28817.23,7808.06,35.83,82.21,80.9,109343.42,2003-12-15
1184,1.4981,768,28749.42,7766.18,35.73,112.58,110.19,158503.71,2003-12-16
1185,1.5719999999999998,768,28504.47,7701.74,35.42,120.93,116.03,166326.03,2003-12-17
1186,1.3102,768,28572.11,7682.98,35.54,103.56,111.28,138627.44,2003-12-18
1187,2.1959999999999997,768,28366.5,7560.28,35.33,167.71,170.68,232341.78,2003-12-19
1188,2.4534,768,29296.61,7761.26,36.52,195.32,180.51,259588.26,2003-12-22
1189,2.2622,768,29446.01,7806.98,36.71,172.62,159.28,239406.14,2003-12-23
1190,1.8822,769,29705.64,7869.43,37.02,153.18,140.72,199226.18,2003-12-24
1191,1.8984,769,29687.51,7859.1,37.0,149.71,140.12,200941.59,2003-12-25
1192,1.4568,769,29698.23,7866.83,37.08,120.3,111.25,154428.93,2003-12-26
1193,1.3084,769,29379.87,7821.55,36.61,103.72,96.9,138935.99,2003-12-29
1194,1.4006,770,29689.33,7867.28,37.01,114.04,100.07,148781.49,2003-12-30
1195,1.3446,770,29400.65,7796.87,36.64,110.04,102.84,142826.59,2003-12-31
1196,1.5376,770,29797.06,7852.95,37.15,123.65,108.78,163329.57,2004-01-02
1197,2.6241,770,30815.38,8029.57,38.46,211.48,184.32,278745.34,2004-01-05
1198,2.9617,770,30966.36,8095.68,38.62,234.88,206.99,315378.92,2004-01-06
1199,2.8071,771,31225.02,8183.76,38.93,227.96,208.12,299061.37,2004-01-07
1200,2.5511,771,31657.61,8325.9,39.47,215.19,203.58,271788.05,2004-01-08
1201,2.8974,771,31086.34,8225.24,38.72,245.2,231.91,308687.24,2004-01-09
1202,2.1135,771,31824.22,8394.68,39.66,183.11,159.04,225173.0,2004-01-12
1203,2.3825,771,31706.24,8424.1,39.49,203.53,182.71,253833.7,2004-01-13
1204,1.8871,771,31307.26,8349.35,38.96,154.8,151.52,201050.36,2004-01-14
1205,1.7301,772,31200.87,8320.56,38.82,143.98,142.29,184458.76,2004-01-15
1206,1.8793,772,31497.76,8420.72,39.2,159.71,155.99,200746.72,2004-01-16
1207,1.6929,772,32054.36,8620.84,39.89,147.12,137.7,180829.41,2004-01-29
1208,2.2043,773,31311.1,8460.55,38.91,188.23,187.38,235642.74,2004-01-30
1209,3.1835,773,31967.03,8648.17,39.72,267.54,213.52,340321.51,2004-02-02
1210,2.4454,773,32472.31,8756.23,40.35,209.75,195.25,261412.78,2004-02-03
1211,2.9708,773,33178.29,8942.38,41.24,262.7,234.17,317581.31,2004-02-04
1212,2.9809,773,33339.99,9008.08,41.4,260.18,237.16,318669.91,2004-02-05
1213,3.085,773,33064.37,8927.02,41.08,264.55,241.72,329803.62,2004-02-06
1214,2.4028,773,33544.68,9072.27,41.66,211.42,191.57,256869.63,2004-02-09
1215,2.5023,773,33294.35,9026.92,41.34,219.48,205.65,267503.25,2004-02-10
1216,2.4401,773,33034.52,9002.67,40.99,207.37,200.39,260858.73,2004-02-11
1217,2.5042,773,32754.69,8987.08,40.61,215.7,202.22,267704.75,2004-02-12
1218,2.0931,773,32650.82,8936.1,40.51,184.23,179.53,223762.33,2004-02-13
1219,2.1177,773,33407.29,9139.51,41.46,192.54,170.08,226388.55,2004-02-16
1220,2.7415,773,33541.9,9205.06,41.62,256.27,223.34,293079.07,2004-02-17
1221,2.6721,774,33812.88,9267.64,41.94,251.39,222.96,285817.95,2004-02-18
1222,2.5048,775,33815.05,9273.45,41.92,233.77,216.39,268001.8,2004-02-19
1223,2.1383,775,33905.17,9303.35,42.04,197.03,187.1,228781.75,2004-02-20
1224,2.6180000000000003,775,33106.58,9100.76,41.02,236.27,224.48,280115.57,2004-02-23
1225,2.4658,775,33117.79,9053.09,41.04,216.64,212.96,263829.93,2004-02-24
1226,2.2603,776,32441.18,8872.88,40.17,200.41,191.91,241978.48,2004-02-25
1227,2.1197,776,32595.38,8859.29,40.4,180.65,177.91,226927.19,2004-02-26
1228,1.8191,776,32995.4,8978.35,40.89,163.13,146.4,194742.96,2004-02-27
1229,1.8489,776,33287.8,9070.88,41.25,169.91,152.16,197960.2,2004-03-01
1230,1.8975,777,33239.75,9077.66,41.16,172.96,165.13,203281.75,2004-03-02
1231,1.7758,778,32750.5,8932.14,40.54,158.58,153.37,190512.07,2004-03-03
1232,1.6338,778,32902.48,8987.05,40.73,145.23,139.61,175331.66,2004-03-04
1233,1.4780000000000002,779,32778.21,8947.09,40.56,131.58,135.06,158735.47,2004-03-05
1234,1.435,779,32286.12,8767.23,39.96,127.23,128.06,154110.89,2004-03-08
1235,1.4879,779,32280.07,8720.58,39.97,125.59,115.75,159797.86,2004-03-09
1236,1.5145,780,33117.51,8940.65,40.97,130.68,124.85,163075.77,2004-03-10
1237,1.6913,780,33385.86,9024.73,41.3,155.51,138.92,182113.9,2004-03-11
1238,1.4657,781,33465.51,9026.7,41.38,134.85,124.04,157849.0,2004-03-12
1239,2.3103,781,34285.53,9218.16,42.41,215.21,170.79,248799.08,2004-03-15
1240,2.0364,782,34482.9,9275.25,42.64,190.61,168.97,219491.28,2004-03-16
1241,1.7517,782,34473.18,9288.2,42.61,163.78,149.59,188807.34,2004-03-17
1242,1.9285,783,33929.49,9137.2,41.92,175.73,165.12,207943.56,2004-03-18
1243,1.6265,783,34538.5,9276.59,42.69,147.92,132.22,175376.09,2004-03-19
1244,1.6092,783,34696.69,9325.22,42.88,148.64,130.14,173516.09,2004-03-22
1245,1.6848,784,34426.14,9290.12,42.5,157.24,146.75,181695.25,2004-03-23
1246,1.6313,785,34382.15,9269.72,42.45,153.8,144.04,176020.81,2004-03-24
1247,1.4768,785,34301.97,9265.07,42.39,136.9,127.5,159399.29,2004-03-25
1248,1.5011,785,34282.56,9280.22,42.32,144.95,130.58,162262.83,2004-03-26
1249,1.5083,786,34002.48,9208.63,41.97,142.91,129.65,163071.69,2004-03-29
1250,1.2618,786,34089.98,9222.97,42.08,122.43,112.78,136421.03,2004-03-30
1251,1.4789,786,34442.98,9322.9,42.49,141.02,131.67,159985.26,2004-03-31
1252,1.6468,787,34782.36,9414.07,42.91,160.08,147.44,178230.47,2004-04-01
1253,1.9416,787,34959.26,9474.01,43.17,187.39,166.76,210143.85,2004-04-02
1254,2.1757,788,34975.92,9544.25,43.09,215.7,193.35,236230.86,2004-04-05
1255,2.1009,788,35208.76,9631.55,43.34,206.63,187.99,228349.67,2004-04-06
1256,2.0363,789,35158.14,9620.54,43.26,203.43,184.2,221411.56,2004-04-07
1257,2.0407,790,34985.49,9585.2,43.16,205.71,181.71,222033.5,2004-04-08
1258,2.2087,790,34230.04,9394.88,42.09,220.52,201.9,241557.43,2004-04-09
1259,1.6718,791,34144.47,9390.53,41.96,162.43,148.68,182934.03,2004-04-12
1260,1.7402,791,33999.06,9344.59,41.78,167.57,152.83,190491.95,2004-04-13
1261,1.768,792,33648.28,9219.97,41.34,167.57,159.87,193573.55,2004-04-14
1262,1.3727,792,33281.32,9103.66,40.91,129.09,123.62,150304.19,2004-04-15
1263,1.5831,792,33549.97,9146.48,41.34,143.89,141.07,173431.69,2004-04-16
1264,1.2508,793,33101.55,9015.98,40.84,116.66,106.63,137334.83,2004-04-19
1265,1.1422,794,33086.84,9014.8,40.67,109.54,97.86,126160.94,2004-04-20
1266,1.3584,795,32763.33,8959.57,40.25,121.92,108.88,150232.75,2004-04-21
1267,1.1079,795,32887.12,9001.64,40.41,101.09,90.4,122530.44,2004-04-22
1268,1.0914,795,32446.44,8850.05,39.87,97.11,95.74,120705.86,2004-04-23
1269,0.9056,796,32402.88,8815.46,39.89,82.0,83.19,100176.94,2004-04-26
1270,1.1299,797,31995.19,8717.02,39.32,103.01,101.31,125181.31,2004-04-27
1271,1.1097,798,31897.49,8700.81,39.2,100.71,92.52,122985.32,2004-04-28
1272,1.1892,798,31354.9,8535.17,38.54,108.76,98.17,131794.0,2004-04-29
1273,1.1002,798,31661.63,8569.39,38.95,98.36,86.61,121958.23,2004-04-30
1274,0.718,799,30958.68,8381.84,28.37,62.19,61.87,79665.65,2004-05-10
1275,0.6813,800,31021.72,8388.23,28.53,60.41,60.51,75683.81,2004-05-11
1276,0.9673,801,31867.73,8625.07,29.18,86.07,84.33,107904.78,2004-05-12
1277,0.7723,801,31717.34,8581.34,29.07,71.94,71.71,86158.82,2004-05-13
1278,0.8317,802,31007.28,8401.13,28.42,72.86,78.68,92881.81,2004-05-14
1279,0.7379,803,30498.56,8299.94,28.4,64.15,64.83,82417.14,2004-05-17
1280,1.0576,804,30873.42,8486.83,28.69,97.17,80.86,119308.32,2004-05-18
1281,1.0938,804,30918.59,8486.98,28.74,95.24,92.0,123395.61,2004-05-19
1282,0.8047,804,30706.27,8420.03,28.57,70.32,71.65,90780.42,2004-05-20
1283,0.7398,804,30821.7,8434.9,28.75,63.22,64.34,83569.92,2004-05-21
1284,0.6482,805,30272.69,8374.21,28.7,59.31,59.65,73541.96,2004-05-24
1285,0.7967,806,30095.93,8216.27,28.0,69.96,76.47,90698.48,2004-05-25
1286,0.6414,807,30252.62,8247.33,28.14,54.91,58.82,73093.39,2004-05-26
1287,1.0576,807,30879.42,8408.96,28.73,91.66,58.82,120529.02,2004-05-27
1288,0.7471,807,30722.72,8369.48,28.58,66.83,65.43,85269.79,2004-05-28
1289,0.6288,808,30878.95,8406.97,28.73,55.22,57.85,71858.62,2004-05-31
1290,1.1208,809,31350.99,8548.04,29.15,109.54,104.65,128180.66,2004-06-01
1291,1.181,810,31153.2,8510.61,28.91,116.37,119.87,135379.33,2004-06-02
1292,0.9724,810,30673.88,8371.92,28.48,91.48,100.72,111462.77,2004-06-03
1293,0.8976,810,30637.15,8362.05,28.45,80.66,85.7,102939.02,2004-06-04
1294,0.7734,811,30143.94,8250.99,28.0,69.68,74.76,88864.03,2004-06-07
1295,0.8607,812,29714.91,8158.47,27.56,77.27,79.53,99015.46,2004-06-08
1296,0.9687,813,29098.36,7951.64,27.13,86.83,91.81,111503.47,2004-06-09
1297,0.8666,813,29188.38,7952.8,27.13,76.41,80.41,100132.56,2004-06-10
1298,0.87,813,29209.47,7959.88,27.25,76.39,79.34,100718.68,2004-06-11
1299,0.8505,814,28635.39,7791.28,26.62,74.08,79.38,98908.24,2004-06-14
1300,0.821,815,29144.62,7920.22,28.01,70.9,75.13,95691.96,2004-06-15
1301,0.9119,816,29429.11,7978.24,28.2,77.73,79.76,106712.01,2004-06-16
1302,0.7697,816,28857.79,7826.86,27.63,67.1,72.52,90185.77,2004-06-17
1303,0.8242,816,28487.04,7736.76,27.28,72.57,73.21,96571.5,2004-06-18
1304,0.6354,816,28592.62,7789.46,27.39,57.96,62.28,74534.31,2004-06-21
1305,0.8875,817,28960.08,7885.04,27.71,82.39,85.31,104416.71,2004-06-22
1306,0.6933,818,28776.39,7833.81,27.52,64.62,68.96,81639.56,2004-06-23
1307,0.7593,818,28447.14,7750.15,27.27,68.77,72.35,89448.58,2004-06-24
1308,0.7859,818,27981.6,7607.5,26.76,70.13,77.41,92921.95,2004-06-25
1309,0.6634,818,27661.54,7492.61,26.46,55.8,63.44,78434.28,2004-06-28
1310,0.8503,819,28180.16,7594.19,26.82,67.95,74.14,100716.41,2004-06-29
1311,0.6796,820,28011.9,7532.78,26.65,55.07,56.88,80592.49,2004-06-30
1312,1.1443,820,28825.09,7759.1,27.45,92.98,96.6,135727.42,2004-07-01
1313,0.8872,820,28849.27,7771.91,27.44,72.04,78.7,105261.97,2004-07-02
1314,0.6663,820,29025.21,7828.54,27.6,53.41,51.73,79511.44,2004-07-05
1315,0.9926,821,29140.79,7870.23,27.71,81.78,81.51,118512.48,2004-07-06
1316,0.6413,822,28891.45,7790.75,27.47,52.68,62.34,76621.62,2004-07-07
1317,0.57,822,28912.72,7804.49,27.5,46.1,52.4,68106.95,2004-07-08
1318,0.5882,822,28739.07,7758.37,27.33,48.66,53.01,70305.69,2004-07-09
1319,0.6885,822,28031.49,7552.89,26.7,55.95,64.3,82290.94,2004-07-12
1320,0.5748,823,28109.2,7577.08,26.73,45.33,51.29,68881.45,2004-07-13
1321,0.8324,824,28193.65,7562.68,26.83,65.2,73.84,99928.35,2004-07-14
1322,1.0143,824,28551.33,7629.33,27.18,83.2,77.58,121920.82,2004-07-15
1323,1.7848,824,29252.32,7858.94,27.83,143.42,135.92,215403.04,2004-07-16
1324,1.053,824,29279.8,7871.37,27.85,88.54,91.43,127142.24,2004-07-19
1325,0.9882,824,29098.97,7824.15,27.68,81.92,83.35,119389.08,2004-07-20
1326,0.7592,824,29094.35,7819.32,27.68,64.71,68.68,91714.51,2004-07-21
1327,1.041,824,28282.01,7620.15,26.89,86.69,85.62,125793.46,2004-07-22
1328,0.8545,824,28275.5,7650.98,26.88,68.71,68.47,103251.77,2004-07-23
1329,0.6605,824,27881.79,7545.39,26.51,52.59,57.26,79882.06,2004-07-26
1330,0.7288,825,27817.03,7518.77,26.45,57.64,65.07,88206.26,2004-07-27
1331,0.8076,825,27909.98,7560.67,26.54,61.45,63.9,97747.49,2004-07-28
1332,0.9448,825,28329.77,7715.82,26.9,72.86,72.08,115764.41,2004-07-29
1333,0.7259,825,27903.98,7602.24,26.49,58.33,63.74,88981.57,2004-07-30
1334,0.5622,826,27650.15,7552.05,26.24,47.05,52.79,69113.2,2004-08-02
1335,0.6082,826,27509.02,7526.62,26.1,53.95,56.03,74788.48,2004-08-03
1336,1.3668,826,28286.93,7735.75,26.84,107.25,101.76,168135.2,2004-08-04
1337,0.8586,826,27973.11,7637.43,26.54,67.5,69.19,105620.27,2004-08-05
1338,0.7269,826,28002.56,7632.75,26.57,58.7,60.98,89485.71,2004-08-06
1339,0.6316,827,28156.8,7662.0,26.69,50.19,54.64,77815.58,2004-08-09
1340,0.5432,827,28258.37,7698.57,26.78,44.66,46.57,66922.08,2004-08-10
1341,0.6031,827,27938.68,7603.33,26.48,47.58,52.64,74299.23,2004-08-11
1342,0.6621,827,27597.64,7502.77,26.17,50.9,59.82,81567.49,2004-08-12
1343,0.6612,827,27586.61,7499.35,26.17,53.16,49.25,81467.14,2004-08-13
1344,0.5966,827,27317.51,7411.24,25.91,46.32,53.13,73610.3,2004-08-16
1345,0.5509,828,27454.78,7442.79,26.03,46.57,52.06,68039.75,2004-08-17
1346,0.5968,828,27423.89,7437.89,26.0,50.77,52.8,73769.72,2004-08-18
1347,0.6471,828,27067.54,7323.52,25.66,50.62,63.46,79986.55,2004-08-19
1348,0.6399,828,27094.23,7325.1,25.69,48.83,57.95,79100.57,2004-08-20
1349,0.494,828,26764.58,7244.49,25.37,38.91,44.24,61069.16,2004-08-23
1350,0.7555,829,27170.05,7354.77,25.74,53.94,65.92,93439.74,2004-08-24
1351,0.5253,829,27056.34,7326.09,25.63,37.9,48.69,64973.35,2004-08-25
1352,0.4652,829,26963.43,7286.03,25.54,34.69,45.16,57581.59,2004-08-26
1353,0.5392,829,26681.96,7213.69,25.28,40.1,48.73,66738.8,2004-08-27
1354,0.4738,830,26670.17,7212.66,25.26,33.92,45.34,58703.75,2004-08-30
1355,0.9256,830,27127.72,7342.73,25.68,68.1,75.95,114683.51,2004-08-31
1356,0.4997,830,26709.09,7226.93,25.28,36.19,42.69,61912.07,2004-09-01
1357,0.6821,830,26839.0,7288.48,25.4,47.84,53.62,84508.44,2004-09-02
1358,0.5986,830,26823.54,7281.54,25.38,40.37,53.83,74166.4,2004-09-03
1359,0.4625,831,26714.74,7261.12,25.27,31.75,42.03,57326.55,2004-09-06
1360,0.4516,831,26772.66,7272.37,25.33,31.48,40.36,55975.05,2004-09-07
1361,0.6587,831,26460.55,7211.11,25.03,40.32,47.44,81658.08,2004-09-08
1362,0.6431,831,25959.36,7080.47,24.56,43.82,54.4,79739.42,2004-09-09
1363,0.4838,831,26019.22,7091.73,24.62,33.27,43.16,59984.96,2004-09-10
1364,0.5465,831,25476.75,6933.65,24.11,37.83,49.69,67751.68,2004-09-13
1365,1.0035,831,26288.46,7149.07,24.87,69.09,75.42,124417.65,2004-09-14
1366,2.3204,829,27393.37,7468.75,25.91,168.22,169.14,287140.1,2004-09-15
1367,1.8334,829,27718.58,7556.44,26.22,133.66,141.21,226883.53,2004-09-16
1368,2.4784,829,28601.2,7801.64,27.06,186.96,180.81,306691.83,2004-09-17
1369,3.3339,829,29581.98,8094.7,27.98,260.68,228.07,412562.17,2004-09-20
1370,2.7703,829,29283.34,8035.45,27.7,222.16,209.94,342815.29,2004-09-21
1371,2.4082,829,28708.86,7872.28,27.16,193.55,182.69,298002.93,2004-09-22
1372,1.7824,829,29591.31,8108.56,28.02,145.92,139.39,220635.66,2004-09-23
1373,3.2553,828,29017.69,7940.02,27.47,284.56,235.53,403227.67,2004-09-24
1374,1.5755,828,28852.72,7860.19,27.33,128.12,121.8,195156.31,2004-09-27
1375,1.133,828,28981.26,7900.78,27.47,92.3,87.15,140336.85,2004-09-28
